Job Title,ID,State,City,Exp_years,School,Degree,Major
Data Engineer,707,California,,4,The University of Texas at Dallas,Master,Master's Degree Computer Science 
Data Engineer,708,California,San Francisco,9,East Tennessee State University,Master,Master's degree Computer Science 
Data Engineer,709,Washington,,14,Kakatiya University,Master,"Master of Business Administration (MBA) Management Information Systems, General "
Data Engineer,710,California,San Francisco,4,Stevens Institute of Technology,Master,Master’s Degree Business Intelligence and Analytics 3.75
Data Engineer,711,New York,New York,3,Cornell University,Bachelor,Bachelor of Science - BS Computer Science 
Data Engineer,712,California,San Francisco,6,Jawaharlal Nehru Technological University,Bachelor,Bachelor’s Degree Information Technology 
Data Engineer,713,California,,2,Santa Clara University,Master,Master’s Degree Computer Science and Engineering 3.6
Data Engineer,714,California,,5,"Naveen Jindal School of Management, UT Dallas",Master,Master's degree Information technology and management 
Data Engineer,715,Florida,Miami,7,Stanford University,etc,Database Systems Principles Class Databases 
Data Engineer,716,New York,New York,15,The University of Connecticut,Ph.D,Doctor of Philosophy (Ph.D.) Computer Science & Engineering 
Data Engineer,717,Indiana,,20,DeVry University,etc, Electrical and Electronics Engineering 
Data Engineer,718,California,,9,Thapar Institute of Engineering and Technology,Master,Masters Electronics and Communication 
Data Engineer,719,New York,New York,13,ATSS - IICMR,Master,Master in Computer Appilcations Computer Science Distinction
Data Engineer,720,New York,New York,11,University of North Carolina at Chapel Hill,Bachelor,Bachelor of Arts (BA) Mathematics and Economics 
Data Engineer,721,California,San Francisco,16,Jawaharlal Nehru Technological University,Bachelor,Bachelor's degree Computer Science engineering 
Data Engineer,722,Georgia,Atlanta,6,Western University,Master,Master of Science (M.Sc.) Computer Science 
Data Engineer,723,California,,6,Georgia Institute of Technology,Master,Master of Science (M.S.) Computer Science 3.7/4.00
Data Engineer,724,Michigan,,6,University of Michigan-Dearborn,Master,Master of Science - MS Data Science 
Data Engineer,725,Texas,,14,Uttar Pradesh Technical University,Bachelor,"Bachelor’s Degree Electrical, Electronics and Communications Engineering 75%"
Data Engineer,726,California,,9,University of Missouri-Columbia,Ph.D,Doctor of Philosophy (PhD) Mathematics 
Data Engineer,727,California,Los Angeles,5,Rice University,Master,Master of Science (M.Sc.) Environmental Analysis and Decision Making 3.7/4
Data Engineer,728,Colorado,Denver,10,Carnegie Mellon University,Master,Master's of Science Mechanical Engineering 
Data Engineer,729,New Jersey,,3,University of Central Missouri,Master,Masters Computer Science 
Data Engineer,730,California,San Francisco,5,Northeastern University,Master,Master of Science (MS) Information Systems 3.65/4.0
Data Engineer,731,California,San Francisco,6,Duke University,Master,"Master's Degree Master's Degree, Statistics and Economics Modeling "
Data Engineer,732,Florida,,2,Columbus State University,Master,Master's degree Computer Science 
Data Analyst,733,California,,4,"University of California, Irvine Division of Continuing Education",ETC,"Certificate of Data Analytics Management Information Systems, General "
Analyst,734,,,3,University of Surrey,Bachelor,Bachelor of Science - BS Field Of Study 
Analyst,735,Illinois,,4,Northwestern University,Bachelor,"Bachelor's degree Statistics, Psychology, and Music Technology "
Analyst,736,California,,3,"University of California, Berkeley",Not Specification,  
Analyst,737,California,San Francisco,6,"University of California, Berkeley, Haas School of Business",Bachelor,Bachelor of Science - BS Business Administration 
Analyst,738,Texas,,0,No School,Not Specification,No Degree
Data Analyst,739,California,,0,No School,Not Specification,No Degree
Analyst,740,New York,New York,0,No School,Not Specification,No Degree
Analyst,741,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,742,New York,New York,0,No School,Not Specification,No Degree
Analyst,743,Georgia,Atlanta,5,Emory University,Bachelor,Bachelor��셲 Degree Applied Mathematics and Statistics 3.9
Analyst,744,,,0,No School,Not Specification,No Degree
Analyst,745,,,0,No School,Not Specification,No Degree
Analyst,746,,,0,No School,Not Specification,No Degree
Financial Analyst,747,New York,New York,5,University of New Hampshire,Bachelor,Bachelor's degree Business Administration - Finance and Marketing 
Analyst,748,,,0,No School,Not Specification,No Degree
Financial Analyst,749,Illinois,Chicago,2,University of Illinois at Urbana-Champaign - College of Business,Master,Master's degree Accountancy 3.86/4.00
Marketing Analyst,750,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,751,Massachusetts,Boston,0,No School,Not Specification,No Degree
Analyst,752,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,753,California,Los Angeles,0,No School,Not Specification,No Degree
Analyst,754,California,,1,"University of California, Berkeley",Bachelor,"Bachelor of Science - BS Business Administration and Management, General "
Analyst,755,Massachusetts,Boston,0,No School,Not Specification,No Degree
Analyst,756,California,Los Angeles,2,University of Southern California,Bachelor,Bachelor��셲 Degree Biomedical/Medical Engineering 
Analyst,757,Florida,,15,Kendriya Vishwavidalaya,Bachelor,Bachelor of Technology (B.Tech.) Electronics and telecommunication 68%
Analyst,758,California,San Francisco,9,"University of California, Berkeley, Haas School of Business",Bachelor,Bachelor of Business Administration (B.B.A.)  
Data Analyst,759,California,San Francisco,1,North Carolina State University,Master,Master's degree Industrial and Systems Engineering 
Analyst,760,Texas,Dallas,8,Pepperdine University,Bachelor,"Bachelor's degree Advertising, Business "
Analyst,761,Michigan,,8,University of Michigan - Stephen M. Ross School of Business,Master,Master of Business Administration - MBA  
Analyst,762,California,Los Angeles,9,California State University-Los Angeles,ETC, Accounting 
Analyst,763,New York,New York,9,The Catholic University of America,Bachelor,Bachelor of Science in Business Administration (B.S.B.A.) Finance 
Analyst,764,Washington,Seattle,0,The Wharton School,Master,Master of Business Administration - MBA  
Analyst,765,New York,New York,2,New York University,Bachelor,"Bachelor of Arts - BA Mathematics, Economics, and Philosophy "
Analyst,766,New York,New York,6,New York University,Master,Master's degree  GPA 3.79
Analyst,767,New York,New York,3,獰롥쐦榮먪큵鸚㎩��,Master,Master's degree Integrated Marketing 
Data Analyst,768,California,,1,Santa Clara University,Master,Master's degree Business Analytics 
Data Analyst,769,California,,3,"University of California, Berkeley",Master,Master of Engineering (M.Eng.) Operations Research 
Analyst,770,New York,New York,9,Simon Fraser University,Bachelor,BA Psychology 
Analyst,771,California,,4,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.) Public Health & Social Welfare 
Analyst,772,New York,New York,5,Emory University - Goizueta Business School,Bachelor,Bachelor of Business Administration (BBA) Bachelor of Arts in Biology  
Analyst,773,New York,New York,1,Cornell University,ETC,Economics and Asian American Studies  3.8
Financial Analyst,774,California,San Francisco,3,"University of California, Davis",Bachelor,Bachelor��셲 Degree Managerial Economics (Graduated with honors) 
Data Analyst,775,New York,New York,2,Carnegie Mellon University - Tepper School of Business,Bachelor,"Bachelor of Science Business Administration and Management, General; Economics University Honors"
Financial Analyst,776,New York,New York,3,NYU Stern School of Business,Bachelor,Bachelor��셲 Degree Finance and Economics 
Analyst,777,Missouri,St. Louis,15,Webster University,Master,M.A. Human Resource Management 
Analyst,778,Maryland,Baltimore,4,Terappin Leadership Institute,ETC, Organizational Leadership 
Analyst,779,New York,New York,5,Ivey Business School at Western University,Not Specification,  
Marketing Analyst,780,Florida,Miami,5,Florida International University,Master,Master's degree Hospitality Management 
Data Analyst,781,Georgia,Atlanta,8,The University of Georgia,Master,Master of Public Health (M.P.H.) Biostatistics GPA 3.85/4.0
Analyst,782,New York,New York,2,Carnegie Mellon University,Bachelor,Bachelor��셲 Degree Mathematics 
Analyst,783,Illinois,Chicago,3,Northwestern University,ETC,Learning & Organizational Change and Psychology  
Analyst,784,New York,New York,2,McGill University,Bachelor,Bachelor of Commerce (BCom) Finance 
Analyst,785,California,Los Angeles,16,Loyola Marymount University,Bachelor,Bachelor of Arts Communication Studies 4.0 Valedictorian Nominee
Analyst,786,New York,New York,8,Korea Polytechnic University,Bachelor,Bachelor's degree Electronics Engineering 3.43
Analyst,787,New York,New York,5,Northeastern University,Bachelor,Bachelor's Degree Music Industry 
Analyst,788,California,,12,"University of California, Berkeley",Bachelor,Bachelor of Science - BS Bioengineering and Biomedical Engineering 
Analyst,789,New York,New York,3,Princeton University,Bachelor,"BSE Chemical and Biological Engineering, Certificate in Finance "
Analyst,790,New York,New York,3,Cornell University,Bachelor,Bachelor of Arts (B.A.) Political Science and Government 
Analyst,791,New York,New York,7,Stony Brook University,Bachelor,Bachelor of Science (B.S.) Applied Mathematics and Statistics Senior
Data Analyst,792,New York,New York,12,University of Arizona,Bachelor,Bachelors Management Information Systems 
Analyst,793,California,San Francisco,2,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.) Economics 
Analyst,794,California,Los Angeles,5,"Pepperdine University, The George L. Graziadio School of Business and Management",Master,MBA Global Business 
Analyst,795,North Carolina,Charlotte,19,Harvard University,ETC,AB Economics 
Analyst,796,,,6,The Johns Hopkins University,Master,Master of Science (MS) Finance 
Analyst,797,California,,4,"University of California, Berkeley",Bachelor,Bachelor of Arts - BA Economics Sophomore
Analyst,798,California,San Francisco,7,"California State University, Chico",Bachelor,"Bachelor's degree Business Administration, Project Management. Minor in Global Developement Alumna"
Analyst,799,Washington,,15,Cornell University School of Hotel Administration,Bachelor,Bachelor��셲 Degree Hotel/Motel Administration/Management Class of 2018
Analyst,800,Georgia,Atlanta,2,Emory University - Goizueta Business School,Bachelor," Bachelor of Business Administration (BBA), Strategy & Management Consulting, Marketing Distinction (top 20%)"
Analyst,801,Washington,,3,Virginia Polytechnic Institute and State University,Bachelor,Bachelor's degree Business Information Technology - Operations & Supply Chain Management 
